,food_name,food_img_path,health_code
5639,Fries-Train (674).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (674).jpg,0
5640,Fries-Train (675).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (675).jpg,0
5641,Fries-Train (676).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (676).jpg,0
5642,Fries-Train (677).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (677).jpg,0
5643,Fries-Train (678).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (678).jpg,0
5644,Fries-Train (679).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (679).jpg,0
5645,Fries-Train (68).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (68).jpg,0
5646,Fries-Train (680).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (680).jpg,0
5647,Fries-Train (681).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (681).jpg,0
5648,Fries-Train (682).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (682).jpg,0
5649,Fries-Train (683).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (683).jpg,0
5650,Fries-Train (684).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (684).jpg,0
5651,Fries-Train (685).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (685).jpg,0
5652,Fries-Train (686).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (686).jpg,0
5653,Fries-Train (687).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (687).jpg,0
5654,Fries-Train (688).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (688).jpg,0
5655,Fries-Train (689).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (689).jpg,0
5656,Fries-Train (69).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (69).jpg,0
5657,Fries-Train (690).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (690).jpg,0
5658,Fries-Train (691).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (691).jpg,0
5659,Fries-Train (692).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (692).jpg,0
5660,Fries-Train (693).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (693).jpg,0
5661,Fries-Train (694).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (694).jpg,0
5662,Fries-Train (695).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (695).jpg,0
5663,Fries-Train (696).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (696).jpg,0
5664,Fries-Train (697).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (697).jpg,0
5665,Fries-Train (698).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (698).jpg,0
5666,Fries-Train (699).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (699).jpg,0
5667,Fries-Train (7).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (7).jpg,0
5668,Fries-Train (70).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (70).jpg,0
5669,Fries-Train (700).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (700).jpg,0
5670,Fries-Train (701).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (701).jpg,0
5671,Fries-Train (702).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (702).jpg,0
5672,Fries-Train (703).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (703).jpg,0
5673,Fries-Train (704).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (704).jpg,0
5674,Fries-Train (705).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (705).jpg,0
5675,Fries-Train (706).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (706).jpg,0
5676,Fries-Train (707).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (707).jpg,0
5677,Fries-Train (708).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (708).jpg,0
5678,Fries-Train (709).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (709).jpg,0
5679,Fries-Train (71).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (71).jpg,0
5680,Fries-Train (710).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (710).jpg,0
5681,Fries-Train (711).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (711).jpg,0
5682,Fries-Train (712).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (712).jpg,0
5683,Fries-Train (713).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (713).jpg,0
5684,Fries-Train (714).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (714).jpg,0
5685,Fries-Train (715).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (715).jpg,0
5686,Fries-Train (716).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (716).jpg,0
5687,Fries-Train (717).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (717).jpg,0
5688,Fries-Train (718).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (718).jpg,0
5689,Fries-Train (719).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (719).jpg,0
5690,Fries-Train (72).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (72).jpg,0
5691,Fries-Train (720).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (720).jpg,0
5692,Fries-Train (721).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (721).jpg,0
5693,Fries-Train (722).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (722).jpg,0
5694,Fries-Train (723).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (723).jpg,0
5695,Fries-Train (724).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (724).jpg,0
5696,Fries-Train (725).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (725).jpg,0
5697,Fries-Train (726).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (726).jpg,0
5698,Fries-Train (727).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (727).jpg,0
5699,Fries-Train (728).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (728).jpg,0
5700,Fries-Train (729).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (729).jpg,0
5701,Fries-Train (73).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (73).jpg,0
5702,Fries-Train (730).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (730).jpg,0
5703,Fries-Train (731).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (731).jpg,0
5704,Fries-Train (732).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (732).jpg,0
5705,Fries-Train (733).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (733).jpg,0
5706,Fries-Train (734).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (734).jpg,0
5707,Fries-Train (735).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (735).jpg,0
5708,Fries-Train (736).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (736).jpg,0
5709,Fries-Train (737).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (737).jpg,0
5710,Fries-Train (738).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (738).jpg,0
5711,Fries-Train (739).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (739).jpg,0
5712,Fries-Train (74).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (74).jpg,0
5713,Fries-Train (740).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (740).jpg,0
5714,Fries-Train (741).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (741).jpg,0
5715,Fries-Train (742).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (742).jpg,0
5716,Fries-Train (743).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (743).jpg,0
5717,Fries-Train (744).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (744).jpg,0
5718,Fries-Train (745).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (745).jpg,0
5719,Fries-Train (746).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (746).jpg,0
5720,Fries-Train (747).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (747).jpg,0
5721,Fries-Train (748).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (748).jpg,0
5722,Fries-Train (749).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (749).jpg,0
5723,Fries-Train (75).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (75).jpg,0
5724,Fries-Train (750).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (750).jpg,0
5725,Fries-Train (751).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (751).jpg,0
5726,Fries-Train (752).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (752).jpg,0
5727,Fries-Train (753).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (753).jpg,0
5728,Fries-Train (754).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (754).jpg,0
5729,Fries-Train (755).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (755).jpg,0
5730,Fries-Train (756).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (756).jpg,0
5731,Fries-Train (757).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (757).jpg,0
5732,Fries-Train (758).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (758).jpg,0
5733,Fries-Train (759).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (759).jpg,0
5734,Fries-Train (76).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (76).jpg,0
5735,Fries-Train (760).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (760).jpg,0
5736,Fries-Train (761).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (761).jpg,0
5737,Fries-Train (762).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (762).jpg,0
5738,Fries-Train (763).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (763).jpg,0
5739,Fries-Train (764).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (764).jpg,0
5740,Fries-Train (765).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (765).jpg,0
5741,Fries-Train (766).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (766).jpg,0
5742,Fries-Train (767).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (767).jpg,0
5743,Fries-Train (768).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (768).jpg,0
5744,Fries-Train (769).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (769).jpg,0
5745,Fries-Train (77).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (77).jpg,0
5746,Fries-Train (770).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (770).jpg,0
5747,Fries-Train (771).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (771).jpg,0
5748,Fries-Train (772).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (772).jpg,0
5749,Fries-Train (773).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (773).jpg,0
5750,Fries-Train (774).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (774).jpg,0
5751,Fries-Train (775).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (775).jpg,0
5752,Fries-Train (776).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (776).jpg,0
5753,Fries-Train (777).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (777).jpg,0
5754,Fries-Train (778).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (778).jpg,0
5755,Fries-Train (779).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (779).jpg,0
5756,Fries-Train (78).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (78).jpg,0
5757,Fries-Train (780).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (780).jpg,0
5758,Fries-Train (781).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (781).jpg,0
5759,Fries-Train (782).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (782).jpg,0
5760,Fries-Train (783).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (783).jpg,0
5761,Fries-Train (784).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (784).jpg,0
5762,Fries-Train (785).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (785).jpg,0
5763,Fries-Train (786).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (786).jpg,0
5764,Fries-Train (787).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (787).jpg,0
5765,Fries-Train (788).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (788).jpg,0
5766,Fries-Train (789).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (789).jpg,0
5767,Fries-Train (79).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (79).jpg,0
5768,Fries-Train (790).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (790).jpg,0
5769,Fries-Train (791).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (791).jpg,0
5770,Fries-Train (792).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (792).jpg,0
5771,Fries-Train (793).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (793).jpg,0
5772,Fries-Train (794).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (794).jpg,0
5773,Fries-Train (795).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (795).jpg,0
5774,Fries-Train (796).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (796).jpg,0
5775,Fries-Train (797).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (797).jpg,0
5776,Fries-Train (798).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (798).jpg,0
5777,Fries-Train (799).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (799).jpg,0
5778,Fries-Train (8).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (8).jpg,0
5779,Fries-Train (80).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (80).jpg,0
5780,Fries-Train (800).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (800).jpg,0
5781,Fries-Train (801).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (801).jpg,0
5782,Fries-Train (802).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (802).jpg,0
5783,Fries-Train (803).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (803).jpg,0
5784,Fries-Train (804).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (804).jpg,0
5785,Fries-Train (805).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (805).jpg,0
5786,Fries-Train (806).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (806).jpg,0
5787,Fries-Train (807).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (807).jpg,0
5788,Fries-Train (808).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (808).jpg,0
5789,Fries-Train (809).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (809).jpg,0
5790,Fries-Train (81).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (81).jpg,0
5791,Fries-Train (810).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (810).jpg,0
5792,Fries-Train (811).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (811).jpg,0
5793,Fries-Train (812).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (812).jpg,0
5794,Fries-Train (813).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (813).jpg,0
5795,Fries-Train (814).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (814).jpg,0
5796,Fries-Train (815).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (815).jpg,0
5797,Fries-Train (816).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (816).jpg,0
5798,Fries-Train (817).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (817).jpg,0
5799,Fries-Train (818).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (818).jpg,0
5800,Fries-Train (819).jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/Fries/Fries-Train (819).jpg,0
